classes,accuracy
airplane+crying_baby+door_wood_creaks,0.7916666666666666
airplane+crying_baby+door_wood_knock,1.0
airplane+crying_baby+drinking_sipping,0.8958333333333334
airplane+crying_baby+engine,0.9791666666666666
airplane+crying_baby+fireworks,0.9166666666666666
airplane+crying_baby+footsteps,0.875
airplane+crying_baby+frog,0.9375
airplane+crying_baby+glass_breaking,0.9375
airplane+crying_baby+hand_saw,0.875
airplane+crying_baby+helicopter,0.8541666666666666
airplane+crying_baby+hen,0.875
airplane+crying_baby+insects,0.8125
airplane+crying_baby+keyboard_typing,0.875
airplane+crying_baby+laughing,0.7916666666666666
airplane+crying_baby+mouse_click,0.9583333333333334
airplane+crying_baby+pig,0.8541666666666666
airplane+crying_baby+pouring_water,0.7708333333333334
airplane+crying_baby+rain,0.8333333333333334
airplane+crying_baby+rooster,0.9166666666666666
airplane+crying_baby+sea_waves,0.9166666666666666
airplane+crying_baby+sheep,0.7708333333333334
airplane+crying_baby+siren,0.8541666666666666
airplane+crying_baby+sneezing,0.9583333333333334
airplane+crying_baby+snoring,0.9583333333333334
airplane+crying_baby+thunderstorm,0.9375
airplane+crying_baby+toilet_flush,0.9791666666666666
airplane+crying_baby+train,0.8541666666666666
airplane+crying_baby+vacuum_cleaner,0.9583333333333334
airplane+crying_baby+washing_machine,0.875
airplane+crying_baby+water_drops,0.9375
airplane+crying_baby+wind,0.8333333333333334
airplane+dog+door_wood_creaks,0.8125
airplane+dog+door_wood_knock,0.9375
airplane+dog+drinking_sipping,0.875
airplane+dog+engine,0.9791666666666666
airplane+dog+fireworks,0.9583333333333334
airplane+dog+footsteps,0.9375
airplane+dog+frog,0.8541666666666666
airplane+dog+glass_breaking,1.0
airplane+dog+hand_saw,0.9583333333333334
airplane+dog+helicopter,0.8333333333333334
airplane+dog+hen,0.875
airplane+dog+insects,0.8333333333333334
airplane+dog+keyboard_typing,0.875
airplane+dog+laughing,0.6875
airplane+dog+mouse_click,0.9791666666666666
airplane+dog+pig,0.8333333333333334
airplane+dog+pouring_water,0.8541666666666666
airplane+dog+rain,0.8125
airplane+dog+rooster,0.9166666666666666
airplane+dog+sea_waves,0.875
airplane+dog+sheep,0.8333333333333334
airplane+dog+siren,0.8333333333333334
airplane+dog+sneezing,0.9583333333333334
airplane+dog+snoring,1.0
airplane+dog+thunderstorm,0.9583333333333334
airplane+dog+toilet_flush,0.9375
airplane+dog+train,0.875
airplane+dog+vacuum_cleaner,0.9166666666666666
airplane+dog+washing_machine,0.875
airplane+dog+water_drops,0.875
airplane+dog+wind,0.8333333333333334
airplane+door_wood_creaks+door_wood_knock,0.8333333333333334
airplane+door_wood_creaks+drinking_sipping,0.8541666666666666
airplane+door_wood_creaks+engine,0.875
airplane+door_wood_creaks+fireworks,0.7916666666666666
airplane+door_wood_creaks+footsteps,0.7708333333333334
airplane+door_wood_creaks+frog,0.8125
airplane+door_wood_creaks+glass_breaking,0.7291666666666666
airplane+door_wood_creaks+hand_saw,0.7708333333333334
airplane+door_wood_creaks+helicopter,0.7291666666666666
airplane+door_wood_creaks+hen,0.8541666666666666
airplane+door_wood_creaks+insects,0.7291666666666666
airplane+door_wood_creaks+keyboard_typing,0.7916666666666666
airplane+door_wood_creaks+laughing,0.75
airplane+door_wood_creaks+mouse_click,0.8125
airplane+door_wood_creaks+pig,0.7291666666666666
airplane+door_wood_creaks+pouring_water,0.7708333333333334
airplane+door_wood_creaks+rain,0.7083333333333334
airplane+door_wood_creaks+rooster,0.8958333333333334
airplane+door_wood_creaks+sea_waves,0.8125
airplane+door_wood_creaks+sheep,0.75
airplane+door_wood_creaks+siren,0.7916666666666666
airplane+door_wood_creaks+sneezing,0.875
airplane+door_wood_creaks+snoring,0.8541666666666666
airplane+door_wood_creaks+thunderstorm,0.8333333333333334
airplane+door_wood_creaks+toilet_flush,0.8125
airplane+door_wood_creaks+train,0.7708333333333334
airplane+door_wood_creaks+vacuum_cleaner,0.8541666666666666
airplane+door_wood_creaks+washing_machine,0.7916666666666666
airplane+door_wood_creaks+water_drops,0.8333333333333334
airplane+door_wood_creaks+wind,0.7291666666666666
airplane+door_wood_knock+drinking_sipping,0.8541666666666666
airplane+door_wood_knock+engine,0.9791666666666666
airplane+door_wood_knock+fireworks,0.8958333333333334
airplane+door_wood_knock+footsteps,0.875
airplane+door_wood_knock+frog,0.9166666666666666
airplane+door_wood_knock+glass_breaking,1.0
airplane+door_wood_knock+hand_saw,0.9375
airplane+door_wood_knock+helicopter,0.8541666666666666
airplane+door_wood_knock+hen,0.9791666666666666
airplane+door_wood_knock+insects,0.8541666666666666
airplane+door_wood_knock+keyboard_typing,0.8958333333333334
airplane+door_wood_knock+laughing,1.0
airplane+door_wood_knock+mouse_click,0.875
airplane+door_wood_knock+pig,0.8333333333333334
airplane+door_wood_knock+pouring_water,0.9583333333333334
airplane+door_wood_knock+rain,0.8333333333333334
airplane+door_wood_knock+rooster,0.9791666666666666
airplane+door_wood_knock+sea_waves,0.9166666666666666
airplane+door_wood_knock+sheep,0.9166666666666666
airplane+door_wood_knock+siren,0.9166666666666666
airplane+door_wood_knock+sneezing,1.0
airplane+door_wood_knock+snoring,0.875
airplane+door_wood_knock+thunderstorm,0.9375
airplane+door_wood_knock+toilet_flush,0.9791666666666666
airplane+door_wood_knock+train,0.875
airplane+door_wood_knock+vacuum_cleaner,0.9375
airplane+door_wood_knock+washing_machine,0.8541666666666666
airplane+door_wood_knock+water_drops,0.875
airplane+door_wood_knock+wind,0.8333333333333334
airplane+drinking_sipping+engine,0.9791666666666666
airplane+drinking_sipping+fireworks,0.7708333333333334
airplane+drinking_sipping+footsteps,0.8541666666666666
airplane+drinking_sipping+frog,0.8958333333333334
airplane+drinking_sipping+glass_breaking,0.9791666666666666
airplane+drinking_sipping+hand_saw,0.9583333333333334
airplane+drinking_sipping+helicopter,0.8333333333333334
airplane+drinking_sipping+hen,0.8958333333333334
airplane+drinking_sipping+insects,0.7916666666666666
airplane+drinking_sipping+keyboard_typing,0.7916666666666666
airplane+drinking_sipping+laughing,0.7708333333333334
airplane+drinking_sipping+mouse_click,0.8541666666666666
airplane+drinking_sipping+pig,0.8333333333333334
airplane+drinking_sipping+pouring_water,0.8541666666666666
airplane+drinking_sipping+rain,0.8333333333333334
airplane+drinking_sipping+rooster,0.875
airplane+drinking_sipping+sea_waves,0.9166666666666666
airplane+drinking_sipping+sheep,0.8958333333333334
airplane+drinking_sipping+siren,0.8958333333333334
airplane+drinking_sipping+sneezing,0.875
airplane+drinking_sipping+snoring,0.8958333333333334
airplane+drinking_sipping+thunderstorm,0.9583333333333334
airplane+drinking_sipping+toilet_flush,0.9583333333333334
airplane+drinking_sipping+train,0.875
airplane+drinking_sipping+vacuum_cleaner,0.9583333333333334
airplane+drinking_sipping+washing_machine,0.875
airplane+drinking_sipping+water_drops,0.7708333333333334
airplane+drinking_sipping+wind,0.8333333333333334
airplane+engine+fireworks,0.9583333333333334
airplane+engine+footsteps,0.9791666666666666
airplane+engine+frog,0.9583333333333334
airplane+engine+glass_breaking,0.9791666666666666
airplane+engine+hand_saw,0.9166666666666666
airplane+engine+helicopter,0.6666666666666666
airplane+engine+hen,0.9791666666666666
airplane+engine+insects,0.8333333333333334
airplane+engine+keyboard_typing,0.9583333333333334
airplane+engine+laughing,0.9791666666666666
airplane+engine+mouse_click,0.9583333333333334
airplane+engine+pig,0.9375
airplane+engine+pouring_water,0.9791666666666666
airplane+engine+rain,0.7083333333333334
airplane+engine+rooster,0.9791666666666666
airplane+engine+sea_waves,0.8333333333333334
airplane+engine+sheep,0.875
airplane+engine+siren,0.8958333333333334
airplane+engine+sneezing,0.9791666666666666
airplane+engine+snoring,0.9583333333333334
airplane+engine+thunderstorm,0.9375
airplane+engine+toilet_flush,0.9375
airplane+engine+train,0.7916666666666666
airplane+engine+vacuum_cleaner,0.8541666666666666
airplane+engine+washing_machine,0.75
airplane+engine+water_drops,0.9375
airplane+engine+wind,0.7291666666666666
airplane+fireworks+footsteps,0.6875
airplane+fireworks+frog,0.8333333333333334
airplane+fireworks+glass_breaking,0.9791666666666666
airplane+fireworks+hand_saw,0.9375
airplane+fireworks+helicopter,0.8333333333333334
airplane+fireworks+hen,0.8958333333333334
airplane+fireworks+insects,0.8333333333333334
airplane+fireworks+keyboard_typing,0.8125
airplane+fireworks+laughing,0.8333333333333334
airplane+fireworks+mouse_click,0.8958333333333334
airplane+fireworks+pig,0.8958333333333334
airplane+fireworks+pouring_water,0.9375
airplane+fireworks+rain,0.8541666666666666
airplane+fireworks+rooster,1.0
airplane+fireworks+sea_waves,0.8958333333333334
airplane+fireworks+sheep,0.7708333333333334
airplane+fireworks+siren,0.8958333333333334
airplane+fireworks+sneezing,0.9791666666666666
airplane+fireworks+snoring,0.9583333333333334
airplane+fireworks+thunderstorm,0.9583333333333334
airplane+fireworks+toilet_flush,0.9583333333333334
airplane+fireworks+train,0.8541666666666666
airplane+fireworks+vacuum_cleaner,0.9583333333333334
airplane+fireworks+washing_machine,0.875
airplane+fireworks+water_drops,0.8958333333333334
airplane+fireworks+wind,0.8333333333333334
airplane+footsteps+frog,0.8333333333333334
airplane+footsteps+glass_breaking,0.9791666666666666
airplane+footsteps+hand_saw,0.9166666666666666
airplane+footsteps+helicopter,0.8125
airplane+footsteps+hen,0.875
airplane+footsteps+insects,0.7708333333333334
airplane+footsteps+keyboard_typing,0.7916666666666666
airplane+footsteps+laughing,0.8333333333333334
airplane+footsteps+mouse_click,0.8333333333333334
airplane+footsteps+pig,0.8125
airplane+footsteps+pouring_water,0.8333333333333334
airplane+footsteps+rain,0.8125
airplane+footsteps+rooster,0.9583333333333334
airplane+footsteps+sea_waves,0.8958333333333334
airplane+footsteps+sheep,0.8541666666666666
airplane+footsteps+siren,0.8958333333333334
airplane+footsteps+sneezing,0.9583333333333334
airplane+footsteps+snoring,0.8333333333333334
airplane+footsteps+thunderstorm,0.875
airplane+footsteps+toilet_flush,0.9375
airplane+footsteps+train,0.875
airplane+footsteps+vacuum_cleaner,0.9375
airplane+footsteps+washing_machine,0.8541666666666666
airplane+footsteps+water_drops,0.8958333333333334
airplane+footsteps+wind,0.8333333333333334
airplane+frog+glass_breaking,0.9791666666666666
airplane+frog+hand_saw,0.875
airplane+frog+helicopter,0.8333333333333334
airplane+frog+hen,0.8958333333333334
airplane+frog+insects,0.7916666666666666
airplane+frog+keyboard_typing,0.7708333333333334
airplane+frog+laughing,0.8541666666666666
airplane+frog+mouse_click,0.8333333333333334
airplane+frog+pig,0.875
airplane+frog+pouring_water,0.9583333333333334
airplane+frog+rain,0.8333333333333334
airplane+frog+rooster,0.9791666666666666
airplane+frog+sea_waves,0.8958333333333334
airplane+frog+sheep,0.7291666666666666
airplane+frog+siren,0.875
airplane+frog+sneezing,0.9791666666666666
airplane+frog+snoring,0.8958333333333334
airplane+frog+thunderstorm,0.8541666666666666
airplane+frog+toilet_flush,0.9791666666666666
airplane+frog+train,0.875
airplane+frog+vacuum_cleaner,0.9166666666666666
airplane+frog+washing_machine,0.8333333333333334
airplane+frog+water_drops,0.8333333333333334
airplane+frog+wind,0.8333333333333334
airplane+glass_breaking+hand_saw,0.9166666666666666
airplane+glass_breaking+helicopter,0.8541666666666666
airplane+glass_breaking+hen,1.0
airplane+glass_breaking+insects,0.8333333333333334
airplane+glass_breaking+keyboard_typing,0.8958333333333334
airplane+glass_breaking+laughing,0.9791666666666666
airplane+glass_breaking+mouse_click,0.8125
airplane+glass_breaking+pig,0.875
airplane+glass_breaking+pouring_water,0.9166666666666666
airplane+glass_breaking+rain,0.8333333333333334
airplane+glass_breaking+rooster,0.9583333333333334
airplane+glass_breaking+sea_waves,0.9166666666666666
airplane+glass_breaking+sheep,0.9166666666666666
airplane+glass_breaking+siren,0.9166666666666666
airplane+glass_breaking+sneezing,0.8333333333333334
airplane+glass_breaking+snoring,1.0
airplane+glass_breaking+thunderstorm,0.9583333333333334
airplane+glass_breaking+toilet_flush,0.9583333333333334
airplane+glass_breaking+train,0.875
airplane+glass_breaking+vacuum_cleaner,0.9375
airplane+glass_breaking+washing_machine,0.875
airplane+glass_breaking+water_drops,0.8541666666666666
airplane+glass_breaking+wind,0.8333333333333334
airplane+hand_saw+helicopter,0.8125
airplane+hand_saw+hen,0.9166666666666666
airplane+hand_saw+insects,0.8333333333333334
airplane+hand_saw+keyboard_typing,0.9166666666666666
airplane+hand_saw+laughing,0.8541666666666666
airplane+hand_saw+mouse_click,0.9583333333333334
airplane+hand_saw+pig,0.75
airplane+hand_saw+pouring_water,0.8333333333333334
airplane+hand_saw+rain,0.7708333333333334
airplane+hand_saw+rooster,0.9166666666666666
airplane+hand_saw+sea_waves,0.7916666666666666
airplane+hand_saw+sheep,0.8125
airplane+hand_saw+siren,0.8541666666666666
airplane+hand_saw+sneezing,0.9375
airplane+hand_saw+snoring,0.9583333333333334
airplane+hand_saw+thunderstorm,0.9166666666666666
airplane+hand_saw+toilet_flush,0.7916666666666666
airplane+hand_saw+train,0.8541666666666666
airplane+hand_saw+vacuum_cleaner,0.8541666666666666
airplane+hand_saw+washing_machine,0.8333333333333334
airplane+hand_saw+water_drops,0.9375
airplane+hand_saw+wind,0.7916666666666666
airplane+helicopter+hen,0.8125
airplane+helicopter+insects,0.7083333333333334
airplane+helicopter+keyboard_typing,0.8333333333333334
airplane+helicopter+laughing,0.8333333333333334
airplane+helicopter+mouse_click,0.75
airplane+helicopter+pig,0.75
airplane+helicopter+pouring_water,0.8541666666666666
airplane+helicopter+rain,0.6666666666666666
airplane+helicopter+rooster,0.8333333333333334
airplane+helicopter+sea_waves,0.7291666666666666
airplane+helicopter+sheep,0.7916666666666666
airplane+helicopter+siren,0.75
airplane+helicopter+sneezing,0.8541666666666666
airplane+helicopter+snoring,0.8541666666666666
airplane+helicopter+thunderstorm,0.7291666666666666
airplane+helicopter+toilet_flush,0.8541666666666666
airplane+helicopter+train,0.6666666666666666
airplane+helicopter+vacuum_cleaner,0.7708333333333334
airplane+helicopter+washing_machine,0.625
airplane+helicopter+water_drops,0.8333333333333334
airplane+helicopter+wind,0.5416666666666666
airplane+hen+insects,0.7708333333333334
airplane+hen+keyboard_typing,0.8333333333333334
airplane+hen+laughing,0.7291666666666666
airplane+hen+mouse_click,0.9583333333333334
airplane+hen+pig,0.75
airplane+hen+pouring_water,0.8333333333333334
airplane+hen+rain,0.7916666666666666
airplane+hen+rooster,0.9375
airplane+hen+sea_waves,0.875
airplane+hen+sheep,0.8125
airplane+hen+siren,0.8541666666666666
airplane+hen+sneezing,0.9375
airplane+hen+snoring,0.9791666666666666
airplane+hen+thunderstorm,0.9375
airplane+hen+toilet_flush,0.9166666666666666
airplane+hen+train,0.8333333333333334
airplane+hen+vacuum_cleaner,0.9375
airplane+hen+washing_machine,0.8541666666666666
airplane+hen+water_drops,0.9375
airplane+hen+wind,0.8333333333333334
airplane+insects+keyboard_typing,0.7708333333333334
airplane+insects+laughing,0.8333333333333334
airplane+insects+mouse_click,0.7291666666666666
airplane+insects+pig,0.7083333333333334
airplane+insects+pouring_water,0.8125
airplane+insects+rain,0.6041666666666666
airplane+insects+rooster,0.8541666666666666
airplane+insects+sea_waves,0.7708333333333334
airplane+insects+sheep,0.7708333333333334
airplane+insects+siren,0.8125
airplane+insects+sneezing,0.8333333333333334
airplane+insects+snoring,0.8125
airplane+insects+thunderstorm,0.8125
airplane+insects+toilet_flush,0.8541666666666666
airplane+insects+train,0.75
airplane+insects+vacuum_cleaner,0.8125
airplane+insects+washing_machine,0.7083333333333334
airplane+insects+water_drops,0.7916666666666666
airplane+insects+wind,0.7083333333333334
airplane+keyboard_typing+laughing,0.7083333333333334
airplane+keyboard_typing+mouse_click,0.875
airplane+keyboard_typing+pig,0.8125
airplane+keyboard_typing+pouring_water,0.7708333333333334
airplane+keyboard_typing+rain,0.8125
airplane+keyboard_typing+rooster,0.8958333333333334
airplane+keyboard_typing+sea_waves,0.8958333333333334
airplane+keyboard_typing+sheep,0.8125
airplane+keyboard_typing+siren,0.8541666666666666
airplane+keyboard_typing+sneezing,0.875
airplane+keyboard_typing+snoring,0.875
airplane+keyboard_typing+thunderstorm,0.9375
airplane+keyboard_typing+toilet_flush,0.9166666666666666
airplane+keyboard_typing+train,0.8541666666666666
airplane+keyboard_typing+vacuum_cleaner,0.9375
airplane+keyboard_typing+washing_machine,0.8333333333333334
airplane+keyboard_typing+water_drops,0.875
airplane+keyboard_typing+wind,0.8125
airplane+laughing+mouse_click,0.9375
airplane+laughing+pig,0.8541666666666666
airplane+laughing+pouring_water,0.8125
airplane+laughing+rain,0.8125
airplane+laughing+rooster,0.7708333333333334
